# Wavelength (nm)	Intensity
201.383	281.366
201.39673	531.947
201.41046	683.316
201.42419	630.237
201.43793	618.218
201.45166	360.828
201.46539	332.581
201.47913	504.734
201.49286	433.849
201.50659	453.672
201.52032	584.411
201.53406	466.277
201.54781	377.205
201.56154	653.261
201.57527	448.787
201.589	278.319
201.60275	243.394
201.61649	460.962
201.63022	687.848
201.64397	754.231
201.6577	419.696
201.67145	684.94
201.68518	526.983
201.69893	624.006
201.71266	486.719
201.72641	445.188
201.74014	358.86
201.75389	275.401
201.76764	220.063
201.78137	249.737
201.79512	526.394
201.80887	512.822
201.82262	593.94
201.83636	710.246
201.8501	654.226
201.86385	432.636
201.87759	341.347
201.89134	723.897
201.90509	765.482
201.91884	560.542
201.93259	523.725
201.94633	406.599
201.96008	437.125
201.97383	523.495
201.98758	718.359
202.00134	692.031
202.01509	589.947
202.02884	274.665
202.04259	367.505
202.05634	374.967
202.0701	409.579
202.08385	168.035
202.0976	512.799
202.11136	224.345
202.12511	87.0641
202.13887	27.7651
202.15262	120.21
202.16638	219.915
202.18013	67.5049
202.19389	82.5348
202.20764	88.9756
202.22141	540.703
202.23517	424.216
202.24892	163.251
202.26268	414.494
202.27644	348.089
202.29021	242.763
202.30396	388.051
202.31772	301.403
202.33148	228.736
202.34525	540.845
202.35901	255.837
202.37277	506.458
202.38654	365.808
202.4003	303.934
202.41406	358.258
202.42783	411.31
202.44159	476.979
202.45535	424.038
202.46912	403.446
202.48288	420.523
202.49666	457.755
202.51042	523.549
202.52419	439.482
202.53795	433.877
202.55173	458.833
202.56549	658.674
202.57925	581.035
202.59303	470.938
202.6068	444.278
202.62057	371.086
202.63434	551.11
202.64812	790.653
202.66188	585.95
202.67566	286.978
202.68942	454.668
202.7032	736.063
202.71698	431.303
202.73076	447.677
202.74452	444.82
202.7583	559.221
202.77208	511.606
202.78586	546.838
202.79962	619.34
202.8134	532.365
202.82718	691.892
202.84096	497.125
202.85474	779.794
202.86852	454.955
202.88229	928.614
202.89607	508.387
202.90985	669.636
202.92363	564.649
202.93742	671.354
202.9512	652.72
202.96498	713.858
202.97876	657.527
202.99254	541.019
203.00633	737.676
203.02011	585.649
203.03389	508.648
203.04768	664.471
203.06146	540.215
203.07526	709.205
203.08904	588.704
203.10283	575.056
203.11661	424.8
203.1304	549.68
203.14418	447.384
203.15797	522.397
203.17177	407.571
203.18555	329.398
203.19934	544.765
203.21313	405.167
203.22691	548.206
203.24071	731.474
203.2545	408.815
203.2683	679.12
203.28209	317.27
203.29588	405.173
203.30968	560.378
203.32347	375.274
203.33727	419.3
203.35106	664.495
203.36485	814.778
203.37865	597.145
203.39244	606.337
203.40623	424.336
203.42003	544.048
203.43382	575.38
203.44763	866.102
203.46143	522.345
203.47522	884.788
203.48903	782.9
203.50282	743.995
203.51662	772.779
203.53043	814.883
203.54422	754.752
203.55803	309.723
203.57182	435.934
203.58563	551.703
203.59943	479.189
203.61324	525.813
203.62704	629.359
203.64084	816.607
203.65465	419.15
203.66846	477.08
203.68225	622.204
203.69606	666.017
203.70987	422.029
203.72368	505.26
203.73749	752.974
203.7513	375.248
203.76509	476.243
203.7789	715.288
203.79271	619.76
203.80652	730.557
203.82033	200.963
203.83414	258.113
203.84796	440.187
203.86177	473.891
203.87558	237.985
203.88939	212.566
203.9032	477.246
203.91702	503.614
203.93083	475.983
203.94464	304.028
203.95847	352.678
203.97227	594.521
203.98608	368.151
203.99991	381.447
204.01372	382.283
204.02754	327.53
204.04135	261.519
204.05518	394.651
204.06898	449.742
204.08281	457.164
204.09663	445.631
204.11044	362.085
204.12427	216.943
204.13809	183.372
204.1519	510.295
204.16573	709.764
204.17955	657.424
204.19337	508.468
204.2072	487.958
204.22102	325.166
204.23485	442.035
204.24867	459.387
204.2625	533.134
204.27632	574.776
204.29015	338.455
204.30397	224.2
204.31779	873.999
204.33162	480.297
204.34544	492.71
204.35928	241.182
204.37311	229.573
204.38693	475.925
204.40076	327.17
204.4146	406.291
204.42842	615.72
204.44225	483.834
204.45609	493.243
204.46991	492.574
204.48375	532.932
204.49757	586.181
204.51141	432.45
204.52524	515.196
204.53908	621.561
204.55292	887.711
204.56674	530.026
204.58058	389.424
204.59442	602.363
204.60826	734.411
204.62209	638.513
204.63593	832.321
204.64977	852.046
204.6636	996.345
204.67744	851.981
204.69128	844.323
204.70512	975.969
204.71896	410.385
204.7328	504.216
204.74664	503.412
204.76048	548.814
204.77432	592.374
204.78816	475.477
204.802	397.393
204.81586	301.815
204.8297	436.599
204.84354	433.543
204.85738	405.213
204.87123	282.534
204.88507	422.985
204.89893	555.748
204.91277	735.775
204.92661	395.705
204.94046	252.352
204.9543	343.57
204.96815	614.119
204.98201	660.053
204.99585	800.462
205.0097	764.353
205.02354	777.981
205.0374	651.781
205.05125	528.915
205.06511	672.099
205.07895	476.509
205.0928	293.295
205.10666	285.317
205.12051	318.737
205.13437	506.345
205.14822	466.402
205.16208	264.72
205.17593	625.744
205.18979	320.546
205.20364	278.232
205.2175	611.703
205.23135	498.716
205.24521	424.49
205.25908	520.74
205.27293	671.478
205.28679	438.33
205.30064	496.89
205.31451	550.62
205.32837	565.959
205.34222	444.084
205.35609	476.178
205.36995	735.08
205.38382	766.182
205.39767	695.203
205.41154	467.176
205.4254	338.06
205.43927	583.242
205.45313	552.737
205.467	479.581
205.48087	725.183
205.49472	651.926
205.50859	520.058
205.52246	749.473
205.53633	735.268
205.5502	810.322
205.56406	814.189
205.57793	679.139
205.5918	491.94
205.60567	629.14
205.61954	461.454
205.63341	755.147
205.64728	855.783
205.66115	790.542
205.67502	854.663
205.6889	725.779
205.70277	450.74
205.71664	420.074
205.73051	416.664
205.74438	346.501
205.75827	198.324
205.77214	229.225
205.78601	304.419
205.7999	374.136
205.81377	369.582
205.82765	402.118
205.84152	610.872
205.85541	402.776
205.86928	171.873
205.88316	292.854
205.89703	776.437
205.91092	931.901
205.9248	830.112
205.93867	777.544
205.95256	509.964
205.96645	673.788
205.98033	404.422
205.99422	347.314
206.00809	399.915
206.02197	414.959
206.03586	123.443
206.04974	408.538
206.06363	386.313
206.07751	548.922
206.0914	620.584
206.10529	840.86
206.11917	464.947
206.13306	542.03
206.14696	473.589
206.16084	363.434
206.17473	646.794
206.18861	756.148
206.20251	414.084
206.2164	538.877
206.23029	472.619
206.24419	657.77
206.25807	345.649
206.27196	331.002
206.28586	412.091
206.29974	289.752
206.31364	261.59
206.32755	375.472
206.34143	301.12
206.35533	209.318
206.36922	565.408
206.38312	332.872
206.39702	492.104
206.41092	262.239
206.4248	545.353
206.43871	439.968
206.45261	309.121
206.46651	260.925
206.48041	132.108
206.49431	231.248
206.50821	327.065
206.52211	323.202
206.53601	441.175
206.54991	351.653
206.56381	200.689
206.57771	435.251
206.59161	502.178
206.60551	433.766
206.61943	628.81
206.63333	766.294
206.64723	517.84
206.66115	508.332
206.67505	633.812
206.68895	338.869
206.70287	441.801
206.71677	488.837
206.73068	561.657
206.74458	713.505
206.7585	813.278
206.7724	489.487
206.78632	588.638
206.80022	551.368
206.81413	312.326
206.82805	559.41
206.84195	617.601
206.85587	678.851
206.86978	589.692
206.8837	372.474
206.89761	538.239
206.91153	622.446
206.92543	644.839
206.93935	612.451
206.95326	641.653
206.96718	682.473
206.98109	1162.94
206.99501	863.458
207.00894	1065.86
207.02286	981.177
207.03677	696.649
207.05069	488.995
207.06461	758.259
207.07854	775.745
207.09245	797.159
207.10637	766.351
207.1203	809.246
207.13422	830.628
207.14813	754.95
207.16206	647.801
207.17598	384.275
207.18991	484.379
207.20383	581.426
207.21776	371.968
207.23167	676.125
207.24561	678.272
207.25954	888.544
207.27345	644.921
207.28738	672.489
207.30132	659.717
207.31525	1035.19
207.32918	789.348
207.34309	749.693
207.35703	739.652
207.37096	698.198
207.38489	670.453
207.39882	711.996
207.41275	760.755
207.42668	686.042
207.44061	670.209
207.45454	502.213
207.46849	475.62
207.48242	470.63
207.49635	701.494
207.51028	542.97
207.52422	727.133
207.53816	655.168
207.55209	793.012
207.56602	721.828
207.57997	619.236
207.5939	710.64
207.60785	500.191
207.62178	394.181
207.63573	536.703
207.64966	486.658
207.6636	651.202
207.67755	516.511
207.69148	690.213
207.70543	617.074
207.71938	346.51
207.73331	712.312
207.74725	458.823
207.7612	491.911
207.77515	661.01
207.78909	638.039
207.80302	425.675
207.81697	520.783
207.83092	536.051
207.84486	665.484
207.85881	390.284
207.87276	676.996
207.88672	490.518
207.90067	258.844
207.91461	634.498
207.92856	694.597
207.9425	758.473
207.95647	882.6
207.97041	916.595
207.98436	623.862
207.99832	906.554
208.01227	960.518
208.02621	990.085
208.04018	906.411
208.05412	522.517
208.06808	509.519
208.08203	794.232
208.09599	768.023
208.10994	913.612
208.1239	626.254
208.13786	668.136
208.15181	450.089
208.16577	531.601
208.17973	531.781
208.1937	621.242
208.20766	458.561
208.2216	359.062
208.23557	406.642
208.24953	470.463
208.26349	351.495
208.27745	246.967
208.29141	785.843
208.30537	512.051
208.31934	694.542
208.33331	774.506
208.34727	530.843
208.36124	375.527
208.3752	636.635
208.38916	730.088
208.40314	864.677
208.4171	759.14
208.43106	688.057
208.44504	540.805
208.459	513.483
208.47296	442.402
208.48694	426.089
208.5009	486.546
208.51488	574.46
208.52885	534.897
208.54282	409.8
208.55679	618.287
208.57076	682.528
208.58473	587.783
208.59871	524.953
208.61269	408.125
208.62665	703.578
208.64063	499.924
208.6546	476.229
208.66858	492.885
208.68256	277.119
208.69653	215.716
208.71051	629.649
208.72449	401.814
208.73846	637.183
208.75244	482.247
208.76642	552.565
208.7804	731.712
208.79439	601.785
208.80836	537.82
208.82234	528.986
208.83632	554.274
208.85031	599.123
208.86429	592.219
208.87827	425.875
208.89226	360.456
208.90623	408.596
208.92023	527.422
208.9342	716.868
208.9482	540.875
208.96217	853.698
208.97617	682.938
208.99014	624.2
209.00414	640.884
209.01813	583.057
209.03212	742.739
209.0461	780.227
209.06009	636.717
209.07408	1033.68
209.08807	1004.52
209.10207	925.376
209.11606	752.877
209.13005	957.496
209.14404	1156.12
209.15804	1004.4
209.17203	706.164
209.18602	586.326
209.20001	778.261
209.214	710.104
209.228	1011.52
209.24199	1023.76
209.256	961.812
209.26999	711.206
209.28398	420.652
209.29799	358.55
209.31198	530.233
209.32597	590.442
209.33998	762.894
209.35397	761.589
209.36798	1144.66
209.38197	1035.25
209.39598	1039.98
209.40999	858.329
209.42398	528.444
209.43799	620.117
209.452	899.938
209.46599	1039.7
209.48	750.468
209.494	640.323
209.50801	664.858
209.52202	559.399
209.53603	659.935
209.55003	660.216
209.56404	656.008
209.57805	884.351
209.59206	845.401
209.60606	642.916
209.62007	810.093
209.63408	740.145
209.64809	932.007
209.66209	921.548
209.6761	771.64
209.69012	507.844
209.70413	764.879
209.71814	968.219
209.73216	1003.91
209.74617	1124.04
209.76019	874.731
209.7742	661.008
209.78822	657.397
209.80223	579.024
209.81625	668.534
209.83026	637.147
209.84428	884.424
209.85829	566.999
209.87231	747.414
209.88634	738.454
209.90036	579.187
209.91437	414.552
209.92839	334.936
209.94241	450.583
209.95644	383.553
209.97046	549.683
209.98448	880.598
209.9985	871.991
210.01253	758.855
210.02655	491.772
210.04057	354.614
210.0546	714.242
210.06862	898.867
210.08264	799.439
210.09668	835.489
210.1107	708.984
210.12473	499.64
210.13876	652.692
210.15279	581.581
210.16681	645.678
210.18085	511.762
210.19487	699.202
210.20891	593.146
210.22293	1007.08
210.23697	1056.03
210.25099	987.006
210.26503	596.326
210.27907	455.224
210.29309	299.018
210.30713	662.979
210.32117	609.965
210.33519	767.61
210.34923	731.292
210.36327	720.022
210.3773	755.715
210.39134	670.173
210.40538	539.028
210.41942	585.924
210.43346	624.346
210.44749	391.645
210.46153	484.621
210.47557	409.535
210.48961	349.663
210.50365	194.609
210.5177	380.124
210.53174	567.577
210.54578	449.788
210.55981	656.629
210.57387	785.912
210.58791	530.389
210.60196	673.827
210.616	691.629
210.63005	545.129
210.64409	420.118
210.65814	448.764
210.67218	367.293
210.68623	353.134
210.70027	443.575
210.71432	326.049
210.72838	250.315
210.74243	145.82
210.75647	177.951
210.77052	378.875
210.78458	212.714
210.79863	285.766
210.81268	136.802
210.82674	13.6937
210.84079	391.452
210.85484	526.957
210.8689	687.555
210.88295	516.829
210.897	402.627
210.91106	457.756
210.92511	397.608
210.93916	499.028
210.95323	608.135
210.96729	649.188
210.98134	734.592
210.99541	766.079
211.00946	750.583
211.02351	452.552
211.03758	249.801
211.05164	263.547
211.0657	394.842
211.07976	596.089
211.09383	362.822
211.10789	503.359
211.12195	597.421
211.13602	857.953
211.15009	912.699
211.16414	377.786
211.17821	358.521
211.19228	562.635
211.20634	624.728
211.22041	902.176
211.23448	527.987
211.24854	487.912
211.2626	826.217
211.27667	709.912
211.29074	517.239
211.30482	473.054
211.31889	663.753
211.33296	844.849
211.34703	864.17
211.3611	958.808
211.37517	1138.02
211.38925	933.728
211.40332	760.64
211.41739	916.829
211.43147	1240.6
211.44554	1022.14
211.45963	802.311
211.47369	759.837
211.48778	1024.76
211.50185	1149.74
211.51593	1208.2
211.53	906.078
211.54408	874.48
211.55817	950.684
211.57224	1034.92
211.58632	787.574
211.6004	680.423
211.61449	768.225
211.62857	668.883
211.64265	709.177
211.65672	615.401
211.67081	1021.53
211.68489	882.899
211.69897	929.607
211.71306	1186.1
211.72716	1221.24
211.74124	1116.84
211.75533	1270.62
211.76941	890.204
211.78349	937.094
211.79759	1018.36
211.81168	904.019
211.82576	482.994
211.83984	545.859
211.85394	717.053
211.86803	862.671
211.88213	1073.4
211.89621	736.007
211.91031	775.35
211.92439	657.101
211.93849	549.333
211.95259	503.135
211.96667	832.012
211.98077	854.941
211.99487	884.077
212.00896	1245.15
212.02306	1063.1
212.03716	756.855
212.05125	602.169
212.06535	773.099
212.07945	976.508
212.09355	875.042
212.10765	597.364
212.12175	633.245
212.13585	854.859
212.14995	736.084
212.16405	815.633
212.17815	692.064
212.19225	1051.1
212.20636	989.944
212.22046	1080.24
212.23456	694.66
212.24867	1075.98
212.26277	975.793
212.27687	884.063
212.29099	807.14
212.30508	1014.39
212.3192	1178.78
212.3333	1278.2
212.34741	1564.88
212.36153	1661.16
212.37563	1752.22
212.38974	1812.21
212.40385	1907.86
212.41795	2023.16
212.43207	2258.31
212.44618	2661.15
212.4603	2574.27
212.47441	2264.07
212.48853	1962.97
212.50264	1416.71
212.51675	972.195
212.53087	983.61
212.54498	833.046
212.5591	987.338
212.57321	1185.11
212.58733	1287.24
212.60144	1214.5
212.61555	799.733
212.62968	643.769
212.6438	720.698
212.65791	694.366
212.67204	718.806
212.68616	625.621
212.70029	571.939
212.7144	708.887
212.72852	172.589
212.74265	659.221
212.75677	676.782
212.77089	835.698
212.78502	698.155
212.79915	729.42
212.81326	470.188
212.82739	533.993
212.84152	562.632
212.85565	495.044
212.86977	430.129
212.8839	451.34
212.89803	438.777
212.91216	500.818
212.92628	649.642
212.94041	353.344
212.95454	451.378
212.96867	199.259
212.9828	392.534
212.99695	439.075
213.01108	836.31
213.02521	779.019
213.03934	603.58
213.05347	630.051
213.06761	479.821
213.08174	455.88
213.09589	491.184
213.11002	378.893
213.12415	563.015
213.13829	658.514
213.15242	470.633
213.16656	530.722
213.18071	702.281
213.19484	950.882
213.20898	862.427
213.22313	728.266
213.23726	742.503
213.2514	884.845
213.26555	844.112
213.27969	532.512
213.29384	283.256
213.30798	428.232
213.32213	1010.16
213.33627	821.847
213.35042	833.186
213.36456	712.168
213.37871	1068.62
213.39285	990.231
213.407	1135.61
213.42114	1007.61
213.43529	687.703
213.44945	736.332
213.46359	656.354
213.47774	646.504
213.4919	845.597
213.50604	935.861
213.52019	969.805
213.53435	846.87
213.54849	1080.56
213.56265	1730.98
213.5768	1186.82
213.59096	1110.92
213.60512	1316.78
213.61926	1484.55
213.63342	1594.31
213.64758	1586.19
213.66174	1480.16
213.67589	1254.47
213.69005	1143.13
213.70421	940.707
213.71837	808.53
213.73253	981.996
213.74669	1241.49
213.76085	1250.76
213.77501	1254.18
213.78917	1488.36
213.80333	1386.63
213.81749	1311.32
213.83167	1287.83
213.84583	1465.76
213.85999	1538.9
213.87415	1790.39
213.88832	1352.91
213.90248	1531.31
213.91666	1342.86
213.93082	1010.68
213.94498	1242.28
213.95915	1073.3
213.97331	726.263
213.98749	1013.39
214.00166	856.245
214.01582	883.138
214.03	860.112
214.04417	710.089
214.05833	904.298
214.07251	992.06
214.08669	1067.22
214.10086	865.077
214.11504	881.093
214.12921	821.989
214.14339	916.43
214.15756	988.088
214.17174	1225.57
214.18591	852.746
214.20009	845.516
214.21426	1023.37
214.22844	766.419
214.24261	651.399
214.25681	727.713
214.27098	760.841
214.28516	533.858
214.29935	705.237
214.31352	856.625
214.3277	863.981
214.34189	1025.45
214.35606	1146.15
214.37025	1073.81
214.38443	959.882
214.39862	831.686
214.41281	945.381
214.42699	1015.54
214.44118	831.928
214.45537	833.803
214.46954	791.691
214.48373	913.134
214.49792	1110.31
214.51212	747.608
214.52631	864.247
214.5405	812.69
214.55469	942.358
214.56888	1017.68
214.58307	1188.65
214.59726	934.658
214.61145	1145.27
214.62564	1270.39
214.63983	1055.1
214.65404	1079.14
214.66823	1295.37
214.68242	1453.95
214.69661	1472.14
214.71082	1508.42
214.72501	1424.58
214.73921	1317.91
214.7534	979.496
214.76761	835.675
214.7818	1246.01
214.79601	1575.59
214.8102	1068.01
214.8244	1335.4
214.83861	1284.1
214.8528	1327.83
214.867	1267.02
214.88121	1173.11
214.89542	1086.83
214.90962	820.443
214.92381	1113.46
214.93802	1256.96
214.95222	1076.17
214.96643	1129.78
214.98064	906.436
214.99484	647.76
215.00906	1046.9
215.02327	867.462
215.03748	1070.16
215.05168	1310.68
215.06589	869.943
215.08011	781.514
215.09431	1029.57
215.10852	763.6
215.12274	541.85
215.13695	415.598
215.15115	663.135
215.16537	350.52
215.17958	451.599
215.1938	706.99
215.20802	739.046
215.22223	550.916
215.23645	860.949
215.25067	593.148
215.26488	415.002
215.2791	292.354
215.29332	868.517
215.30754	706.396
215.32176	709.177
215.33598	788.659
215.3502	650.161
215.36443	755.125
215.37865	777.901
215.39287	700.636
215.40709	737.86
215.42131	701.23
215.43553	776.84
215.44975	863.215
215.46397	774.861
215.47821	488.409
215.49243	601.965
215.50665	455.037
215.52089	551.16
215.53511	629.961
215.54935	595.136
215.56357	587.249
215.5778	237.467
215.59203	948.996
215.60626	1042.88
215.62048	744.246
215.63472	541.883
215.64896	759.559
215.66318	822.699
215.67741	1111.56
215.69165	653.394
215.70589	569.719
215.72012	309.106
215.73436	481.827
215.7486	794.985
215.76283	774.084
215.77707	575.652
215.79131	630.637
215.80554	659.127
215.81978	779.586
215.83401	804.009
215.84825	807.467
215.8625	708.228
215.87674	626.871
215.89098	838.343
215.90521	1086.84
215.91946	1348.77
215.9337	1426.76
215.94795	1070.08
215.96219	895.551
215.97644	691.815
215.99068	1102.04
216.00493	909.02
216.01917	643.552
216.03342	864.353
216.04767	719.927
216.06192	692.228
216.07616	608.028
216.09041	646.768
216.10466	586.758
216.11891	763.386
216.13316	954.44
216.14742	895.137
216.16167	930.55
216.17592	1095.97
216.19017	995.913
216.20442	1010.84
216.21867	1015.67
216.23293	974.231
216.24718	1034.75
216.26144	1134.73
216.2757	1212.99
216.28995	1365.12
216.30421	1278.24
216.31847	900.973
216.33272	776.115
216.34698	1119.89
216.36124	841.328
216.3755	929.528
216.38976	832.336
216.40402	1033.97
216.41829	1211.35
216.43254	1097.97
216.44681	902.62
216.46107	1134.88
216.47533	873.291
216.48959	776.711
216.50386	855.184
216.51813	758.331
216.53239	930.776
216.54666	1025.65
216.56093	1059.42
216.5752	896.856
216.58946	691.902
216.60373	876.003
216.618	1115.91
216.63226	609.215
216.64655	1155.3
216.66081	848.506
216.67508	1127.69
216.68935	1325.96
216.70363	1166.92
216.7179	1001.96
216.73218	1020.83
216.74644	917.92
216.76073	841.152
216.77499	1000.06
216.78928	905.158
216.80354	788.09
216.81783	1011.54
216.83211	913.836
216.84637	766.197
216.86066	940.557
216.87494	738.131
216.88922	504.264
216.9035	956.061
216.91777	868.124
216.93205	1248.97
216.94633	1071.36
216.96062	961.961
216.9749	1134.44
216.98918	957.517
217.00348	1457.18
217.01776	1114.27
217.03204	943.929
217.04633	947.315
217.06061	997.068
217.07491	885.729
217.08919	887.946
217.10347	953.282
217.11777	991.567
217.13205	953.509
217.14635	1038.33
217.16063	912.004
217.17493	892.88
217.18921	937.745
217.20351	697.049
217.2178	707.086
217.23209	717.969
217.24638	1093.2
217.26068	842.849
217.27498	932.433
217.28928	634.485
217.30356	662.752
217.31786	788.389
217.33215	800.787
217.34645	771.509
217.36075	802.567
217.37505	890.071
217.38934	883.371
217.40366	1043.73
217.41795	930.812
217.43225	496.971
217.44655	527.606
217.46085	723.874
217.47516	699.802
217.48946	840.593
217.50377	845.181
217.51807	822.614
217.53236	522.775
217.54668	729.395
217.56097	596.918
217.57529	542.916
217.5896	637.557
217.6039	382.887
217.61821	375.528
217.63252	711.372
217.64682	726.752
217.66113	573.541
217.67545	593.546
217.68976	444.064
217.70407	441.138
217.71838	492.248
217.7327	600.986
217.74701	615.099
217.76132	586.758
217.77563	713.218
217.78995	730.692
217.80426	816.599
217.81857	824.052
217.8329	479.258
217.84721	968.203
217.86153	1000.46
217.87584	1029.91
217.89017	908.365
217.90448	442.817
217.91881	871.72
217.93312	737.401
217.94745	754.984
217.96176	489.555
217.97609	644.941
217.99042	567.464
218.00473	491.591
218.01906	657.343
218.03339	829.988
218.0477	687.261
218.06203	714.814
218.07635	790.888
218.09068	575.561
218.10501	622.969
218.11934	706.205
218.13367	525.375
218.14799	388.982
218.16232	711.893
218.17665	788.665
218.19098	1263.22
218.20531	1185.22
218.21965	893.777
218.23398	1013.98
218.24831	629.28
218.26265	479.903
218.27698	830.736
218.29131	1011.79
218.30565	1041.41
218.31998	925.082
218.33432	1126.67
218.34865	972.324
218.36299	778.18
218.37733	745.75
218.39166	637.41
218.40601	686.628
218.42035	557.284
218.43468	582.611
218.44902	457.855
218.46336	521.889
218.47771	718.507
218.49205	699.713
218.50639	693.876
218.52074	962.942
218.53508	1098.15
218.54942	999.866
218.56377	701.202
218.57811	923.752
218.59245	1096.82
218.60681	966.544
218.62115	748.73
218.6355	1237.35
218.64986	903.973
218.6642	1045.36
218.67854	1361.09
218.6929	962.255
218.70724	936.638
218.7216	1033.44
218.73595	1061.41
218.75031	1001.53
218.76466	1176.74
218.77901	1058.94
218.79337	1189.05
218.80772	1222.48
218.82207	1196.03
218.83643	1008.88
218.85078	708.782
218.86514	690.076
218.8795	783.763
218.89386	713.713
218.90822	768.267
218.92258	837.082
218.93694	854.521
218.95129	957.167
218.96565	855.445
218.98001	931.276
218.99438	995.871
219.00874	839.317
219.0231	1001.75
219.03748	873.671
219.05183	967.716
219.06619	1242.83
219.08057	1273.86
219.09492	1026.38
219.1093	1065.01
219.12366	1303.06
219.13803	1262.12
219.1524	1306.32
219.16676	1242.43
219.18114	1271.2
219.19551	1044.05
219.20987	1035.71
219.22424	1086.43
219.23862	1113.24
219.25299	1121.94
219.26736	1214.24
219.28174	1148.98
219.29611	1017.63
219.31049	948.805
219.32486	610.082
219.33923	1071.89
219.35361	1037.65
219.368	1221.28
219.38237	1020.48
219.39674	1051.32
219.41112	784.201
219.42551	1011.96
219.43988	1010.62
219.45427	848.557
219.46864	702.521
219.48302	597.58
219.49741	813.349
219.5118	909.974
219.52617	853.767
219.54056	815.183
219.55495	741.017
219.56932	632.8
219.58371	928.546
219.5981	805.84
219.61249	946.19
219.62686	794.548
219.64125	648.585
219.65564	714.484
219.67003	645.298
219.68442	840.725
219.69881	961.705
219.7132	682.175
219.7276	592.86
219.74199	604.806
219.75638	872.794
219.77077	1013.61
219.78516	645.885
219.79956	603.583
219.81395	556.548
219.82835	730.662
219.84274	675.466
219.85713	973.376
219.87154	988.962
219.88594	935.396
219.90033	962.446
219.91473	746.592
219.92912	506.021
219.94353	648.384
219.95793	596.433
219.97234	602.193
219.98672	984.9
220.00113	879.917
220.01553	554.351
220.02994	632.43
220.04434	554.342
220.05875	646.542
220.07315	658.102
220.08755	676.548
220.10196	822.307
220.11636	703.001
220.13078	716.796
220.14519	696.977
220.15959	569.014
220.174	502.889
220.18842	528.763
220.20282	858.645
220.21722	392.617
220.23164	309.476
220.24605	315.563
220.26047	404.859
220.27487	782.163
220.28929	639.038
220.30371	753.377
220.31812	373.621
220.33253	607.514
220.34695	984.755
220.36137	693.71
220.37579	738.857
220.3902	892.83
220.40462	790.136
220.41904	754.029
220.43346	774.639
220.44788	794.862
220.4623	753.934
220.47672	720.259
220.49113	868.095
220.50557	874.415
220.51999	745.087
220.53441	861.368
220.54883	727.97
220.56326	666.37
220.57768	593.17
220.5921	781.898
220.60654	747.004
220.62096	794.172
220.63539	696.998
220.64981	410.847
220.66425	475.971
220.67868	841.654
220.6931	598.077
