# Wavelength (nm)	Intensity
201.31435	-2.24887
201.32808	82.0802
201.34181	-8.93889
201.35553	134.613
201.36926	139.129
201.383	328.855
201.39673	73.2524
201.41046	12.222
201.42419	255.602
201.43793	190.223
201.45166	124.356
201.46539	187.009
201.47913	26.9305
201.49286	229.406
201.50659	19.5855
201.52032	48.3253
201.53406	84.0351
201.54781	273.838
201.56154	0.621851
201.57527	182.321
201.589	32.4316
201.60275	179.119
201.61649	105.077
201.63022	131.43
201.64397	171.681
201.6577	110.326
201.67145	28.9299
201.68518	128.14
201.69893	331.348
201.71266	241.436
201.72641	77.7179
201.74014	155.734
201.75389	282.003
201.76764	270.008
201.78137	-1.02157
201.79512	59.493
201.80887	16.8305
201.82262	156.275
201.83636	276.598
201.8501	177.399
201.86385	56.6035
201.87759	-42.4351
201.89134	-95.2641
201.90509	409.13
201.91884	30.9941
201.93259	84.2391
201.94633	413.027
201.96008	393.513
201.97383	110.146
201.98758	85.8119
202.00134	-40.5791
202.01509	-91.4143
202.02884	8.49321
202.04259	215.503
202.05634	141.5
202.0701	98.5567
202.08385	19.5389
202.0976	365.465
202.11136	154.792
202.12511	142.162
202.13887	-38.6643
202.15262	-133.458
202.16638	-307.432
202.18013	-219.939
202.19389	60.8039
202.20764	27.3907
202.22141	19.5445
202.23517	-65.7273
202.24892	150.871
202.26268	-14.6719
202.27644	115.811
202.29021	167.864
202.30396	210.917
202.31772	77.8481
202.33148	132.42
202.34525	152.434
202.35901	122.06
202.37277	15.7848
202.38654	105.612
202.4003	80.8085
202.41406	154.819
202.42783	51.373
202.44159	14.5327
202.45535	-100.981
202.46912	197.227
202.48288	-72.1415
202.49666	206.728
202.51042	-110.947
202.52419	54.066
202.53795	65.2809
202.55173	93.2702
202.56549	107.834
202.57925	-6.716
202.59303	168.643
202.6068	134.937
202.62057	17.6058
202.63434	67.8289
202.64812	205.281
202.66188	153.325
202.67566	-58.2094
202.68942	-149.319
202.7032	-27.9344
202.71698	76.6118
202.73076	221.679
202.74452	157.038
202.7583	18.1711
202.77208	51.224
202.78586	4.8104
202.79962	311.736
202.8134	199.282
202.82718	55.1952
202.84096	23.7498
202.85474	292.604
202.86852	91.5189
202.88229	184.277
202.89607	-144.935
202.90985	196.14
202.92363	277.619
202.93742	123.243
202.9512	-77.2677
202.96498	-61.8032
202.97876	-15.81
202.99254	0.0227481
203.00633	-145.255
203.02011	-73.3556
203.03389	124.963
203.04768	226.219
203.06146	141.917
203.07526	-139.277
203.08904	16.9389
203.10283	64.7153
203.11661	119.572
203.1304	190.022
203.14418	112.789
203.15797	196.96
203.17177	142.099
203.18555	77.173
203.19934	0.866773
203.21313	-27.5403
203.22691	116.522
203.24071	128.862
203.2545	238.957
203.2683	146.652
203.28209	189.631
203.29588	92.6346
203.30968	195.781
203.32347	78.0619
203.33727	211.34
203.35106	233.97
203.36485	234.445
203.37865	224.468
203.39244	87.8124
203.40623	195.831
203.42003	-114.946
203.43382	-220.423
203.44763	-24.4755
203.46143	62.3291
203.47522	37.0637
203.48903	92.0389
203.50282	-67.0522
203.51662	-127.434
203.53043	50.9398
203.54422	8.63597
203.55803	-5.27867
203.57182	79.2441
203.58563	150.855
203.59943	343.243
203.61324	215.442
203.62704	196.452
203.64084	175.806
203.65465	325.274
203.66846	157.212
203.68225	28.0825
203.69606	201.92
203.70987	164.331
203.72368	114.431
203.73749	77.3045
203.7513	101.485
203.76509	141.049
203.7789	90.8382
203.79271	79.9753
203.80652	19.1284
203.82033	-15.1398
203.83414	87.2461
203.84796	115.201
203.86177	68.5823
203.87558	135.066
203.88939	227.449
203.9032	191.232
203.91702	73.1213
203.93083	47.5388
203.94464	-63.6295
203.95847	-37.1889
203.97227	18.7213
203.98608	53.5263
203.99991	-119.519
204.01372	245.893
204.02754	87.0867
204.04135	106.337
204.05518	123.089
204.06898	43.0067
204.08281	213.059
204.09663	80.7017
204.11044	116.185
204.12427	-39.9202
204.13809	-113.336
204.1519	-31.0193
204.16573	-101.471
204.17955	30.9571
204.19337	124.577
204.2072	-102.428
204.22102	239.604
204.23485	157.098
204.24867	215.919
204.2625	369.124
204.27632	372.202
204.29015	171.939
204.30397	-14.3841
204.31779	3.78573
204.33162	286.354
204.34544	25.8719
204.35928	160.992
204.37311	97.1301
204.38693	219.039
204.40076	177.593
204.4146	170.697
204.42842	45.7282
204.44225	25.0063
204.45609	142.794
204.46991	100.122
204.48375	52.2373
204.49757	65.5448
204.51141	331.214
204.52524	-98.4016
204.53908	-31.4393
204.55292	250.99
204.56674	101.58
204.58058	21.2329
204.59442	230.695
204.60826	198.53
204.62209	231.11
204.63593	232.155
204.64977	220.181
204.6636	201.025
204.67744	218.506
204.69128	97.8775
204.70512	-49.5831
204.71896	56.6236
204.7328	112.699
204.74664	373.176
204.76048	176.311
204.77432	402.873
204.78816	54.9621
204.802	201.209
204.81586	132.66
204.8297	39.8984
204.84354	-3.01724
204.85738	259.153
204.87123	172.002
204.88507	81.9747
204.89893	363.021
204.91277	248.868
204.92661	79.2191
204.94046	117.166
204.9543	93.6626
204.96815	-93.0574
204.98201	124.559
204.99585	224.309
205.0097	29.0575
205.02354	42.8302
205.0374	-77.123
205.05125	12.4919
205.06511	101.303
205.07895	131.628
205.0928	-44.1628
205.10666	-16.5422
205.12051	93.8789
205.13437	-49.1995
205.14822	26.7872
205.16208	43.0515
205.17593	-75.0409
205.18979	554.964
205.20364	129.274
205.2175	267.959
205.23135	158.379
205.24521	125.958
205.25908	137.554
205.27293	79.2069
205.28679	76.792
205.30064	149.353
205.31451	63.1738
205.32837	106.049
205.34222	87.9964
205.35609	-270.756
205.36995	24.9208
205.38382	80.7907
205.39767	161.782
205.41154	212.094
205.4254	64.9774
205.43927	114.335
205.45313	235.629
205.467	69.9942
205.48087	258.76
205.49472	172.667
205.50859	-55.3562
205.52246	151.384
205.53633	168.187
205.5502	174.71
205.56406	112.953
205.57793	294.205
205.5918	75.4704
205.60567	216.397
205.61954	155.985
205.63341	-8.64439
205.64728	91.8438
205.66115	188.555
205.67502	94.7011
205.6889	-20.9984
205.70277	40.2194
205.71664	114.413
205.73051	184.022
205.74438	-194.796
205.75827	376.088
205.77214	470.023
205.78601	227.817
205.7999	102.721
205.81377	-50.2989
205.82765	74.2752
205.84152	302.929
205.85541	256.255
205.86928	136.771
205.88316	261.166
205.89703	59.1893
205.91092	-52.7614
205.9248	73.1884
205.93867	144.466
205.95256	77.4972
205.96645	3.83508
205.98033	-59.1029
205.99422	130.519
206.00809	9.78767
206.02197	72.0822
206.03586	141.69
206.04974	253.156
206.06363	133.332
206.07751	20.3076
206.0914	-69.9154
206.10529	221.995
206.11917	189.993
206.13306	137.472
206.14696	116.928
206.16084	176.707
206.17473	178.072
206.18861	302.627
206.20251	-268.529
206.2164	-125.69
206.23029	119.677
206.24419	60.2355
206.25807	31.1587
206.27196	99.3719
206.28586	84.1064
206.29974	48.2272
206.31364	-51.5143
206.32755	88.1133
206.34143	104.499
206.35533	124.738
206.36922	171.399
206.38312	-73.0801
206.39702	411.869
206.41092	68.5937
206.4248	118.426
206.43871	93.4497
206.45261	66.3716
206.46651	198.303
206.48041	102.451
206.49431	-17.0665
206.50821	99.563
206.52211	97.9246
206.53601	244.132
206.54991	152.114
206.56381	36.132
206.57771	115.423
206.59161	149.597
206.60551	219.981
206.61943	213.363
206.63333	250.493
206.64723	255.926
206.66115	11.312
206.67505	164.862
206.68895	112.916
206.70287	137.859
206.71677	424.247
206.73068	44.9181
206.74458	242.652
206.7585	237.366
206.7724	71.2738
206.78632	88.3959
206.80022	45.1555
206.81413	102.076
206.82805	207.548
206.84195	110.287
206.85587	191.152
206.86978	54.6884
206.8837	63.3772
206.89761	135.154
206.91153	104.884
206.92543	79.4474
206.93935	192.917
206.95326	60.0906
206.96718	-73.8898
206.98109	19.2677
206.99501	84.554
207.00894	144.882
207.02286	29.0733
207.03677	-7.2328
207.05069	-59.6554
207.06461	57.1659
207.07854	142.357
207.09245	419.204
207.10637	338.076
207.1203	353.64
207.13422	332.822
207.14813	217.948
207.16206	13.5211
207.17598	21.502
207.18991	99.7899
207.20383	276.429
207.21776	105.303
207.23167	331.168
207.24561	131.408
207.25954	155.34
207.27345	143.83
207.28738	-22.5306
207.30132	61.1261
207.31525	-75.2262
207.32918	29.2483
207.34309	109.373
207.35703	-37.3646
207.37096	-46.9714
207.38489	323.103
207.39882	262.787
207.41275	176.538
207.42668	41.5703
207.44061	130.803
207.45454	97.0812
207.46849	231.221
207.48242	404.076
207.49635	222.31
207.51028	238.83
207.52422	176.034
207.53816	-29.4
207.55209	-71.8544
207.56602	88.1552
207.57997	126.749
207.5939	347.106
207.60785	134.077
207.62178	169.666
207.63573	38.9557
207.64966	167.5
207.6636	144.634
207.67755	-133.26
207.69148	146.671
207.70543	-88.7309
207.71938	185.888
207.73331	126.601
207.74725	211.045
207.7612	167.437
207.77515	207.326
207.78909	322.225
207.80302	248.776
207.81697	311.006
207.83092	284.357
207.84486	231.386
207.85881	-23.7093
207.87276	140.65
207.88672	-113.915
207.90067	257.969
207.91461	-33.3896
207.92856	186.229
207.9425	42.6925
207.95647	291.58
207.97041	45.5391
207.98436	115.497
207.99832	229.984
208.01227	161.456
208.02621	35.6834
208.04018	48.1839
208.05412	224.779
208.06808	165.639
208.08203	-27.268
208.09599	85.0345
208.10994	1.78503
208.1239	-2.48629
208.13786	13.0895
208.15181	246.397
208.16577	179.282
208.17973	257.966
208.1937	217.366
208.20766	92.7098
208.2216	-59.6474
208.23557	208.016
208.24953	255.93
208.26349	133.771
208.27745	248.42
208.29141	-36.7432
208.30537	115.248
208.31934	-191.488
208.33331	-76.5677
208.34727	-12.0938
208.36124	359.949
208.3752	181.623
208.38916	-126.968
208.40314	54.2927
208.4171	210.529
208.43106	207.208
208.44504	8.86593
208.459	121.129
208.47296	147.965
208.48694	-209.659
208.5009	135.527
208.51488	144.971
208.52885	100.576
208.54282	-122.79
208.55679	-22.3885
208.57076	23.5026
208.58473	-84.1162
208.59871	8.77863
208.61269	68.3697
208.62665	76.3888
208.64063	355.547
208.6546	112.99
208.66858	174.8
208.68256	117.49
208.69653	238.748
208.71051	195.907
208.72449	172.781
208.73846	334.696
208.75244	244.847
208.76642	35.9996
208.7804	-27.5631
208.79439	-5.41007
208.80836	177.745
208.82234	261.212
208.83632	84.4011
208.85031	142.489
208.86429	3.02119
208.87827	175.12
208.89226	178.511
208.90623	110.464
208.92023	-14.7191
208.9342	29.1093
208.9482	67.4531
208.96217	33.3248
208.97617	185.528
208.99014	224.052
209.00414	338.047
209.01813	386.165
209.03212	242.174
209.0461	283.611
209.06009	140.601
209.07408	92.7565
209.08807	66.0866
209.10207	148.952
209.11606	205.853
209.13005	51.6523
209.14404	421.958
209.15804	132.44
209.17203	373.253
209.18602	306.817
209.20001	266.843
209.214	175.003
209.228	133.98
209.24199	176.176
209.256	108.927
209.26999	15.8137
209.28398	133.529
209.29799	118.802
209.31198	207.03
209.32597	240.203
209.33998	205.918
209.35397	118.822
209.36798	186.682
209.38197	137.162
209.39598	288.448
209.40999	253.115
209.42398	176.842
209.43799	-33.0201
209.452	-31.173
209.46599	84.5839
209.48	110.562
209.494	135.902
209.50801	-28.2952
209.52202	-128.918
209.53603	92.8573
209.55003	221.07
209.56404	393.704
209.57805	-115.144
209.59206	-21.0168
209.60606	218.6
209.62007	306.154
209.63408	169.645
209.64809	42.3157
209.66209	142.886
209.6761	-48.8952
209.69012	-23.2959
209.70413	99.1947
209.71814	303.373
209.73216	259.621
209.74617	290.27
209.76019	32.4272
209.7742	-55.083
209.78822	175.76
209.80223	198.559
209.81625	36.6895
209.83026	202.952
209.84428	99.2675
209.85829	248.208
209.87231	288.902
209.88634	265.606
209.90036	189.377
209.91437	104.122
209.92839	137.582
209.94241	-118.769
209.95644	-115.701
209.97046	-75.5514
209.98448	57.1951
209.9985	-76.9351
210.01253	35.3893
210.02655	-110.261
210.04057	249.495
210.0546	346.377
210.06862	164.421
210.08264	32.3126
210.09668	207.079
210.1107	109.25
210.12473	-43.2268
210.13876	107.537
210.15279	120.244
210.16681	25.5925
210.18085	132.642
210.19487	-6.9759
210.20891	17.3544
210.22293	195.623
210.23697	96.8795
210.25099	47.3657
210.26503	49.8376
210.27907	74.576
210.29309	162.876
210.30713	297.143
210.32117	65.9153
210.33519	41.6492
210.34923	5.1924
210.36327	221.261
210.3773	362.184
210.39134	181.916
210.40538	244.281
210.41942	300.129
210.43346	525.031
210.44749	360.32
210.46153	48.3919
210.47557	47.9962
210.48961	117.639
210.50365	217.514
210.5177	183.331
210.53174	325.149
210.54578	236.946
210.55981	-29.7089
210.57387	64.9512
210.58791	110.158
210.60196	44.6487
210.616	330.744
210.63005	202.817
210.64409	48.6052
210.65814	168.741
210.67218	184.235
210.68623	288.812
210.70027	409.876
210.71432	259.838
210.72838	370.873
210.74243	147.125
210.75647	327.833
210.77052	218.574
210.78458	212.359
210.79863	383.943
210.81268	162.686
210.82674	87.4702
210.84079	229.676
210.85484	112.347
210.8689	70.7596
210.88295	58.529
210.897	64.9078
210.91106	87.247
210.92511	118.062
210.93916	232.455
210.95323	171.075
210.96729	363.213
210.98134	341.937
210.99541	168.108
211.00946	80.5401
211.02351	128.84
211.03758	178.869
211.05164	150.693
211.0657	194.952
211.07976	49.8336
211.09383	170.086
211.10789	330.327
211.12195	3.14375
211.13602	81.8384
211.15009	12.5654
211.16414	-97.1922
211.17821	23.0754
211.19228	103.877
211.20634	292.824
211.22041	-84.4394
211.23448	32.5268
211.24854	-11.7808
211.2626	58.7536
211.27667	162.928
211.29074	139.521
211.30482	130.163
211.31889	-55.6465
211.33296	175.305
211.34703	128.658
211.3611	286.521
211.37517	14.1772
211.38925	94.478
211.40332	364.523
211.41739	179.046
211.43147	328.785
211.44554	199.375
211.45963	127.367
211.47369	315.058
211.48778	159.51
211.50185	265.762
211.51593	91.9279
211.53	38.5696
211.54408	296.597
211.55817	211.854
211.57224	218.986
211.58632	203.144
211.6004	173.305
211.61449	87.8441
211.62857	209.995
211.64265	130.65
211.65672	253.166
211.67081	176.602
211.68489	168.026
211.69897	-117.289
211.71306	-51.2461
211.72716	166.601
211.74124	90.4239
211.75533	304.071
211.76941	244.734
211.78349	168.658
211.79759	263.083
211.81168	30.2477
211.82576	75.4674
211.83984	144.322
211.85394	231.755
211.86803	294.61
211.88213	269.087
211.89621	76.9631
211.91031	392.203
211.92439	373.622
211.93849	328.427
211.95259	-48.6023
211.96667	221.892
211.98077	474.327
211.99487	-18.4363
212.00896	242.679
212.02306	208.191
212.03716	176.311
212.05125	224.598
212.06535	421.551
212.07945	30.1493
212.09355	170.515
212.10765	156.589
212.12175	70.1958
212.13585	184.64
212.14995	253.753
212.16405	267.954
212.17815	365.036
212.19225	257.9
212.20636	355.834
212.22046	226.25
212.23456	-195.09
212.24867	399.012
212.26277	268.49
212.27687	174.55
212.29099	259.248
212.30508	359.876
212.3192	301.35
212.3333	185.345
212.34741	111.651
212.36153	227.941
212.37563	238.191
212.38974	274.59
212.40385	397.206
212.41795	474.14
212.43207	366.041
212.44618	178.182
212.4603	120.185
212.47441	85.758
212.48853	138.946
212.50264	-21.96
212.51675	530.876
212.53087	361.726
212.54498	241.115
212.5591	285.244
212.57321	169.506
212.58733	19.3927
212.60144	128.124
212.61555	62.9062
212.62968	126.576
212.6438	85.4596
212.65791	112.295
212.67204	136.567
212.68616	241.907
212.70029	147.83
212.7144	88.1415
212.72852	268.009
212.74265	73.4995
212.75677	335.23
212.77089	306.563
212.78502	239.841
212.79915	240.723
212.81326	-4.23708
212.82739	75.0027
212.84152	220.249
212.85565	184.955
212.86977	142.506
212.8839	79.1608
212.89803	-13.462
212.91216	29.0559
212.92628	-35.3229
212.94041	170.78
212.95454	247.145
212.96867	235.104
212.9828	102.372
212.99695	293.728
213.01108	335.297
213.02521	140.251
213.03934	233.538
213.05347	361.086
213.06761	94.0667
213.08174	68.7702
213.09589	140.277
213.11002	209.486
213.12415	206.683
213.13829	42.5732
213.15242	207.605
213.16656	206.88
213.18071	120.418
213.19484	109.233
213.20898	280.209
213.22313	183.527
213.23726	207.743
213.2514	376.562
213.26555	23.9756
213.27969	405.051
213.29384	369.655
213.30798	11.5069
213.32213	26.5371
213.33627	166.03
213.35042	163.753
213.36456	104.387
213.37871	-22.2012
213.39285	171.627
213.407	134.313
213.42114	-98.2688
213.43529	-96.4428
213.44945	64.697
213.46359	90.9454
213.47774	212.011
213.4919	384.978
213.50604	325.71
213.52019	290.737
213.53435	230.389
213.54849	213.224
213.56265	396.551
213.5768	195.479
213.59096	510.106
213.60512	603.006
213.61926	441.822
213.63342	385.481
213.64758	393.0
213.66174	262.52
213.67589	277.511
213.69005	266.702
213.70421	184.248
213.71837	259.611
213.73253	167.0
213.74669	106.278
213.76085	-16.1063
213.77501	82.8711
213.78917	138.386
213.80333	321.835
213.81749	377.558
213.83167	228.926
213.84583	47.0394
213.85999	203.906
213.87415	233.229
213.88832	212.617
213.90248	347.962
213.91666	67.4486
213.93082	-76.4266
213.94498	225.206
213.95915	306.96
213.97331	420.362
213.98749	370.155
214.00166	166.473
214.01582	130.734
214.03	320.896
214.04417	260.907
214.05833	80.3443
214.07251	159.217
214.08669	192.575
214.10086	199.379
214.11504	219.313
214.12921	115.802
214.14339	239.358
214.15756	361.687
214.17174	231.369
214.18591	262.702
214.20009	-109.817
214.21426	204.054
214.22844	243.172
214.24261	75.791
214.25681	219.654
214.27098	374.521
214.28516	58.1347
214.29935	232.707
214.31352	155.632
214.3277	123.421
214.34189	76.1975
214.35606	181.26
214.37025	365.666
214.38443	293.149
214.39862	291.594
214.41281	355.612
214.42699	148.415
214.44118	393.479
214.45537	404.59
214.46954	131.875
214.48373	464.015
214.49792	72.367
214.51212	342.067
214.52631	148.402
214.5405	407.061
214.55469	251.827
214.56888	216.12
214.58307	364.7
214.59726	44.9593
214.61145	94.9653
214.62564	107.349
214.63983	252.846
214.65404	388.775
214.66823	181.826
214.68242	-41.7763
214.69661	100.307
214.71082	135.865
214.72501	4.52068
214.73921	55.3435
214.7534	101.185
214.76761	197.519
214.7818	180.911
214.79601	229.917
214.8102	343.231
214.8244	252.167
214.83861	-206.237
214.8528	216.62
214.867	106.454
214.88121	81.6063
214.89542	428.461
214.90962	460.072
214.92381	106.026
214.93802	216.225
214.95222	159.672
214.96643	54.1138
214.98064	69.4105
214.99484	310.92
215.00906	111.563
215.02327	191.16
215.03748	245.672
215.05168	233.658
215.06589	136.063
215.08011	149.035
215.09431	280.591
215.10852	360.058
215.12274	257.611
215.13695	186.755
215.15115	339.938
215.16537	402.571
215.17958	162.439
215.1938	70.5272
215.20802	196.995
215.22223	444.892
215.23645	282.25
215.25067	340.689
215.26488	310.949
215.2791	-14.4618
215.29332	350.152
215.30754	360.252
215.32176	27.1396
215.33598	45.5431
215.3502	256.633
215.36443	215.095
215.37865	244.283
215.39287	163.462
215.40709	193.539
215.42131	147.248
215.43553	79.2148
215.44975	122.296
215.46397	102.653
215.47821	137.308
215.49243	78.7985
215.50665	239.002
215.52089	249.42
215.53511	177.625
215.54935	-96.7178
215.56357	95.3262
215.5778	173.747
215.59203	329.045
215.60626	-35.8971
215.62048	257.033
215.63472	106.968
215.64896	618.114
215.66318	319.071
215.67741	192.183
215.69165	301.956
215.70589	390.404
215.72012	128.703
215.73436	27.3911
215.7486	196.103
215.76283	7.50703
215.77707	234.767
215.79131	187.295
215.80554	266.727
215.81978	310.066
215.83401	192.097
215.84825	109.128
215.8625	247.754
215.87674	232.665
215.89098	139.081
215.90521	209.686
215.91946	89.6529
215.9337	181.452
215.94795	100.266
215.96219	64.8845
215.97644	294.464
215.99068	372.427
216.00493	131.186
216.01917	314.742
216.03342	-51.6768
216.04767	306.898
216.06192	-38.0382
216.07616	244.967
216.09041	219.393
216.10466	104.856
216.11891	173.975
216.13316	244.589
216.14742	103.215
216.16167	23.5769
216.17592	155.72
216.19017	175.868
216.20442	241.227
216.21867	115.977
216.23293	25.6721
216.24718	39.6932
216.26144	35.413
216.2757	21.0663
216.28995	92.1209
216.30421	209.14
216.31847	-18.0677
216.33272	91.5222
216.34698	131.356
216.36124	7.33574
216.3755	118.371
216.38976	-29.116
216.40402	-27.7373
216.41829	179.703
216.43254	420.324
216.44681	359.983
216.46107	366.105
216.47533	134.737
216.48959	181.16
216.50386	315.898
216.51813	454.978
216.53239	413.609
216.54666	7.09464
216.56093	308.309
216.5752	185.52
216.58946	288.685
216.60373	497.681
216.618	10.9703
216.63226	200.214
216.64655	372.323
216.66081	314.461
216.67508	216.968
216.68935	436.049
216.70363	122.95
216.7179	122.989
216.73218	-112.24
216.74644	268.177
216.76073	331.04
216.77499	174.107
216.78928	232.689
216.80354	254.305
216.81783	38.4792
216.83211	140.83
216.84637	309.525
216.86066	152.628
216.87494	138.792
216.88922	79.6004
216.9035	326.796
216.91777	351.327
216.93205	145.352
216.94633	66.1732
216.96062	143.124
216.9749	210.844
216.98918	212.357
217.00348	56.2124
217.01776	209.632
217.03204	108.004
217.04633	177.963
217.06061	195.722
217.07491	58.1606
217.08919	79.0095
217.10347	187.39
217.11777	165.1
217.13205	193.559
217.14635	228.047
217.16063	141.771
217.17493	442.83
217.18921	229.965
217.20351	63.4585
217.2178	339.44
217.23209	229.716
217.24638	302.922
217.26068	217.476
217.27498	58.8966
217.28928	176.17
217.30356	321.72
217.31786	242.955
217.33215	343.561
217.34645	423.95
217.36075	343.212
217.37505	189.548
217.38934	146.152
217.40366	175.069
217.41795	154.096
217.43225	148.584
217.44655	243.554
217.46085	12.7325
217.47516	122.515
217.48946	232.682
217.50377	43.3978
217.51807	114.521
217.53236	174.827
217.54668	326.777
217.56097	18.8444
217.57529	266.674
217.5896	-23.116
217.6039	321.965
217.61821	119.7
217.63252	200.069
217.64682	298.69
217.66113	120.708
217.67545	75.5242
217.68976	42.4334
217.70407	100.959
217.71838	264.068
217.7327	263.105
217.74701	-23.2231
217.76132	169.975
217.77563	42.7127
217.78995	176.016
217.80426	202.095
217.81857	433.052
217.8329	284.579
217.84721	276.015
217.86153	201.009
217.87584	226.361
217.89017	388.184
217.90448	27.162
217.91881	364.131
217.93312	371.635
217.94745	293.32
217.96176	225.606
217.97609	163.125
217.99042	197.857
218.00473	309.358
218.01906	170.845
218.03339	57.7189
218.0477	-81.662
218.06203	-9.73921
218.07635	148.765
218.09068	113.479
218.10501	235.285
218.11934	34.8559
218.13367	101.603
218.14799	168.887
218.16232	174.635
218.17665	-32.1311
218.19098	273.929
218.20531	206.52
218.21965	131.116
218.23398	296.849
218.24831	117.517
218.26265	430.743
218.27698	5.67308
218.29131	256.756
218.30565	277.124
218.31998	-51.758
218.33432	44.724
218.34865	-121.059
218.36299	-104.176
218.37733	286.907
218.39166	132.341
218.40601	92.859
218.42035	40.4786
218.43468	54.6976
218.44902	208.136
218.46336	221.315
218.47771	257.681
218.49205	97.9079
218.50639	-92.0963
218.52074	19.7662
218.53508	58.3772
218.54942	273.529
218.56377	221.833
218.57811	236.312
218.59245	488.444
218.60681	273.944
218.62115	239.702
218.6355	-69.2803
218.64986	104.148
218.6642	-71.5659
218.67854	92.7892
218.6929	138.756
218.70724	409.796
218.7216	380.12
218.73595	236.217
218.75031	249.624
218.76466	78.1579
218.77901	93.9884
218.79337	212.999
218.80772	295.791
218.82207	185.989
218.83643	260.777
218.85078	55.3108
218.86514	197.611
218.8795	301.459
218.89386	123.546
218.90822	129.151
218.92258	197.457
218.93694	150.866
218.95129	402.901
218.96565	561.056
218.98001	146.108
218.99438	344.224
219.00874	214.704
219.0231	226.533
219.03748	421.936
219.05183	141.31
219.06619	275.361
219.08057	282.196
219.09492	335.334
219.1093	283.679
219.12366	61.4465
219.13803	7.78926
219.1524	-66.8328
219.16676	97.1121
219.18114	307.833
219.19551	189.582
219.20987	136.243
219.22424	210.661
219.23862	331.333
219.25299	323.606
219.26736	199.683
219.28174	340.303
219.29611	202.292
219.31049	209.059
219.32486	-87.922
219.33923	47.4125
219.35361	32.914
219.368	115.803
219.38237	143.025
219.39674	295.406
219.41112	276.165
219.42551	253.973
219.43988	249.71
219.45427	376.089
219.46864	206.88
219.48302	160.013
219.49741	288.797
219.5118	310.358
219.52617	362.057
219.54056	321.462
219.55495	337.219
219.56932	369.863
219.58371	335.318
219.5981	257.999
219.61249	116.843
219.62686	139.555
219.64125	297.064
219.65564	239.786
219.67003	168.762
219.68442	477.593
219.69881	120.08
219.7132	304.712
219.7276	157.086
219.74199	90.0027
219.75638	101.965
219.77077	214.157
219.78516	77.335
219.79956	-30.0354
219.81395	-8.93378
219.82835	99.617
219.84274	217.476
219.85713	220.915
219.87154	113.511
219.88594	106.977
219.90033	109.859
219.91473	57.574
219.92912	-73.9764
219.94353	138.695
219.95793	306.237
219.97234	290.135
219.98672	92.0786
220.00113	233.088
220.01553	198.669
220.02994	-55.4032
220.04434	128.802
220.05875	207.298
220.07315	209.32
220.08755	146.202
220.10196	133.249
